person_id,query_id,query_text,engine,rank,movie_key,movie_title,movie_overview,relevance_grade
P16,12,"A dark political satire follows a series of absurd, high-stakes miscommunications between military and government leaders that inadvertently trigger a global nuclear apocalypse.",bm25,4,xxx,xXx,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather informatio",0
P16,12,"A dark political satire follows a series of absurd, high-stakes miscommunications between military and government leaders that inadvertently trigger a global nuclear apocalypse.",bm25,5,vice,Vice,"Julian Michaels has designed the ultimate resort: VICE, where anything goes and the customers can play out their wildest fantasies with artificial inhabitants who look, think and feel like humans. Whe",0
P16,24,A resilient young man growing up in a racially divided country overcomes systemic oppression and personal tragedy through the power of boxing and the wisdom of his mentors to become a symbol of hope for his people.,hybrid,1,ali,Ali,"In 1964, a brash, new pro boxer, fresh from his Olympic gold medal victory, explodes onto the scene: Cassius Clay. Bold and outspoken, he cuts an entirely new image for African Americans in sport with",2
P16,24,A resilient young man growing up in a racially divided country overcomes systemic oppression and personal tragedy through the power of boxing and the wisdom of his mentors to become a symbol of hope for his people.,hybrid,2,"power_of_one,_the","Power of One, The",,1
P16,24,A resilient young man growing up in a racially divided country overcomes systemic oppression and personal tragedy through the power of boxing and the wisdom of his mentors to become a symbol of hope for his people.,hybrid,3,one_night_in_miami...,One Night in Miami...,,0
P16,24,A resilient young man growing up in a racially divided country overcomes systemic oppression and personal tragedy through the power of boxing and the wisdom of his mentors to become a symbol of hope for his people.,hybrid,4,creed,Creed,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",0
P16,24,A resilient young man growing up in a racially divided country overcomes systemic oppression and personal tragedy through the power of boxing and the wisdom of his mentors to become a symbol of hope for his people.,hybrid,5,star_wars_vi:_return_of_the_jedi,Star Wars VI: Return of the Jedi,,0
P16,33,An elite paramilitary rescue team sent into a remote jungle to retrieve hostages finds themselves being systematically hunted by a technologically advanced extraterrestrial warrior that views them as trophies.,hybrid,1,avatar,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",2
P16,33,An elite paramilitary rescue team sent into a remote jungle to retrieve hostages finds themselves being systematically hunted by a technologically advanced extraterrestrial warrior that views them as trophies.,hybrid,2,predator/hunter,Predator/Hunter,,1
P16,33,An elite paramilitary rescue team sent into a remote jungle to retrieve hostages finds themselves being systematically hunted by a technologically advanced extraterrestrial warrior that views them as trophies.,hybrid,3,interstellar,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,0
P16,33,An elite paramilitary rescue team sent into a remote jungle to retrieve hostages finds themselves being systematically hunted by a technologically advanced extraterrestrial warrior that views them as trophies.,hybrid,4,tmnt,TMNT,"After the defeat of their old arch nemesis, The Shredder, the Turtles have grown apart as a family. Struggling to keep them together, their rat sensei, Splinter, becomes worried when strange things be",0
P16,33,An elite paramilitary rescue team sent into a remote jungle to retrieve hostages finds themselves being systematically hunted by a technologically advanced extraterrestrial warrior that views them as trophies.,hybrid,5,jurassic_park:_the_lost_world,Jurassic Park: The Lost World,,0
P16,30,"A frustrated business owner, struggling with an unfulfilling marriage and an incompetent, bickering workforce, finds his life spiraling into absurdity after he impulsively hires a gigolo to seduce his wife in a misguided attempt to alleviate his own guilt over potential infidelity.",bm25,1,extract,Extract,"The owner of a factory that produces flavor extracts, Joel Reynold seems to have it all, but really doesn't. What's missing is sexual attention from his wife, Suzie. Joel hatches a convoluted plan to ",2
P16,30,"A frustrated business owner, struggling with an unfulfilling marriage and an incompetent, bickering workforce, finds his life spiraling into absurdity after he impulsively hires a gigolo to seduce his wife in a misguided attempt to alleviate his own guilt over potential infidelity.",bm25,2,someonetowatchoverme,Someone To Watch Over Me,"Claire Gregory, an upper class New York personality, witnesses a murder in a luxurious nightclub. Detective Mike Keegan, recently promoted, is assigned to protect her.",1
P16,30,"A frustrated business owner, struggling with an unfulfilling marriage and an incompetent, bickering workforce, finds his life spiraling into absurdity after he impulsively hires a gigolo to seduce his wife in a misguided attempt to alleviate his own guilt over potential infidelity.",bm25,3,blitz,Blitz,"In World War II London, nine-year-old George is evacuated to the countryside by his mother, Rita, to escape the bombings. Defiant and determined to return to his family, George embarks on an epic, per",0
P16,30,"A frustrated business owner, struggling with an unfulfilling marriage and an incompetent, bickering workforce, finds his life spiraling into absurdity after he impulsively hires a gigolo to seduce his wife in a misguided attempt to alleviate his own guilt over potential infidelity.",bm25,4,ithappenedonenight,It Happened One Night,A runaway heiress makes a deal with the rogue reporter trailing her but the mismatched pair end up stuck with each other when their bus leaves them behind.,0
P16,30,"A frustrated business owner, struggling with an unfulfilling marriage and an incompetent, bickering workforce, finds his life spiraling into absurdity after he impulsively hires a gigolo to seduce his wife in a misguided attempt to alleviate his own guilt over potential infidelity.",bm25,5,bound,Bound,"Corky, a tough female ex-convict working on an apartment renovation in a Chicago building, meets a couple living next door, Caesar, a paranoid mobster, and Violet, his seductive girlfriend, who is imm",0
